CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-12-16 05:15:00,2.0,10577.0,1.0,12.0,1336300000.0,5961948000.0,26.0,45.0,37.2,91264248.81256299,172041792.1282459,119647.21196055264,224342.59560432477
2018-12-16 05:30:00,1.0,10442.0,11.0,12.0,1336304000.0,5961944000.0,27.0,45.0,36.7,58802052.37178999,135582586.77853915,78429.02761867366,179456.08522009623
2018-12-16 05:45:00,3.0,10559.0,5.0,14.0,1336308000.0,5961940000.0,26.0,45.0,36.6,63308884.18112186,139384666.2597101,82043.1464377912,183161.76512644006
2018-12-16 06:00:00,0.0,10561.0,2.0,15.0,1336604000.0,5961644000.0,27.0,45.0,37.1,96013771.35377355,182927426.66224152,124526.69723555082,235543.35067827668
2018-12-16 06:15:00,2.0,10547.0,1.0,15.0,1335864000.0,5962384000.0,26.0,45.0,36.8,95991995.64163475,182917483.2300644,126120.56327235774,238685.29518124214
2018-12-16 06:30:00,2.0,10504.0,3.0,14.0,1335868000.0,5962380000.0,26.0,45.0,36.7,98293395.73841918,186952851.03952664,128950.71944759242,243562.567394251
2018-12-16 06:45:00,4.0,10550.0,1.0,13.0,1335640000.0,5962608000.0,27.0,46.0,37.0,99562479.64477052,190137484.98258567,129778.14697100759,245880.75795593674
2018-12-16 07:00:00,0.0,10549.0,1.0,15.0,1335972000.0,5962276000.0,26.0,46.0,36.8,109779089.99760376,209464574.63514918,141021.65379690536,267169.2818657854
2018-12-16 07:15:00,3.0,10562.0,0.0,15.0,1335940000.0,5962308000.0,27.0,46.0,36.8,121447126.4100396,230977890.27431977,155156.13581486524,293022.578887979
2018-12-16 07:30:00,0.0,10593.0,0.0,14.0,1335684000.0,5962564000.0,26.0,45.0,36.8,93058803.93997388,211277567.2449123,117715.73343364516,267633.87469112675
2018-12-16 07:45:00,1.0,10642.0,2.0,15.0,1335508000.0,5962740000.0,26.0,46.0,36.5,110685450.30182819,231116445.80829042,136926.2948364683,287629.7139064878
2018-12-16 08:00:00,2.0,10760.0,1.0,15.0,1335252000.0,5962996000.0,26.0,46.0,37.0,173788745.4166641,293476779.58633155,214251.50048551286,362003.9476196859
2018-12-16 08:15:00,3.0,10922.0,1.0,15.0,1338868000.0,5959380000.0,25.0,46.0,36.8,200273771.00915208,320202779.4271297,244242.70421595895,390535.53803249367
2018-12-16 08:30:00,1.0,11079.0,3.0,15.0,1334704000.0,5963552000.0,25.0,46.0,37.1,227022995.50543472,346357648.9818441,274415.47388309386,418915.6739370324
2018-12-16 08:45:00,0.0,11161.0,3.0,15.0,1334684000.0,5963564000.0,27.0,45.0,37.3,253900037.4113342,372863061.75367427,305048.4175234626,448450.7705877993
2018-12-16 09:00:00,2.0,11260.0,2.0,15.0,1334712000.0,5963536000.0,26.0,46.0,37.1,270906065.250778,389467472.1682633,323440.1670298546,465565.2604269711
2018-12-16 09:15:00,6.0,11279.0,5.0,15.0,1334708000.0,5963540000.0,26.0,45.0,37.0,295846503.85137296,414411532.9614242,350574.15641330305,491357.5484201314
2018-12-16 09:30:00,3.0,11230.0,1.0,15.0,1334176000.0,5964072000.0,26.0,45.0,37.0,313687962.70924985,431682736.8370856,370978.520460974,510257.1980574771
2018-12-16 09:45:00,4.0,11551.0,2.0,15.0,1333692000.0,5964556000.0,26.0,46.0,37.2,224762996.6092974,347641017.7176453,266818.65823758376,409440.70753410336
2018-12-16 10:00:00,1.0,11680.0,1.0,16.0,1333148000.0,5965100000.0,28.0,46.0,37.4,240496371.99769458,364377960.74353236,284437.17521610705,427697.9244011034
2018-12-16 10:15:00,3.0,11908.0,2.0,17.0,1332940000.0,5965308000.0,27.0,46.0,37.6,255923552.65689403,375851679.7277471,301449.9195930454,444133.4141568369
2018-12-16 10:30:00,2.0,12030.0,2.0,18.0,1333036000.0,5965212000.0,28.0,46.0,37.7,371454688.1884204,487350063.94385463,439305.35721761547,576866.3409363319
2018-12-16 10:45:00,3.0,12240.0,1.0,17.0,1332700000.0,5965548000.0,26.0,46.0,37.3,386466115.5146336,501828565.0266029,460807.50795658585,598771.8636395487
2018-12-16 11:00:00,6.0,12357.0,2.0,18.0,1332780000.0,5965464000.0,26.0,46.0,37.6,411301615.3399453,526863047.51441413,487535.21399556973,624450.8338028038
2018-12-16 11:15:00,1.0,12335.0,0.0,17.0,1332860000.0,5965384000.0,28.0,46.0,37.8,429430095.28948903,544694327.929879,506272.0257263122,641844.737335884
2018-12-16 11:30:00,5.0,12564.0,2.0,17.0,1332480000.0,5965764000.0,27.0,46.0,37.9,295692357.7301676,422566290.5911503,352383.39778618724,499141.83616853185
2018-12-16 11:45:00,0.0,12551.0,8.0,25.0,1332172000.0,5966072000.0,25.0,46.0,37.8,306408107.0930793,428972083.0693988,363452.28756227746,507986.25372204866
2018-12-16 12:00:00,0.0,12549.0,2.0,18.0,1331840000.0,5966404000.0,28.0,46.0,38.0,448549221.9487879,563635733.5180248,530327.7561457852,666189.6212791911
2018-12-16 12:15:00,1.0,12640.0,3.0,18.0,1331864000.0,5966380000.0,27.0,47.0,38.1,459086636.51655424,573540732.7127196,543912.1473274505,679279.4701739462
2018-12-16 12:30:00,0.0,12682.0,2.0,18.0,1331848000.0,5966396000.0,28.0,47.0,38.2,471573381.15597147,586586974.0799525,556089.1850076857,691619.8527999722
2018-12-16 12:45:00,2.0,12646.0,1.0,17.0,1332184000.0,5966060000.0,28.0,48.0,39.3,485246778.56120414,599633381.6680226,571103.1836168604,705767.0124895142
2018-12-16 13:00:00,4.0,12700.0,3.0,18.0,1332120000.0,5966124000.0,29.0,49.0,39.5,501705391.0502769,615687510.5966973,590522.7844092717,723838.5193872687
2018-12-16 13:15:00,5.0,12723.0,4.0,18.0,1332136000.0,5966108000.0,28.0,47.0,38.9,480058937.94286865,593904974.3043845,568138.9559467091,702551.9623722149
2018-12-16 13:30:00,5.0,12687.0,3.0,18.0,1332304000.0,5965940000.0,28.0,48.0,39.3,309431082.2833751,432577009.63480103,370165.7541231048,516427.7058810797
2018-12-16 13:45:00,2.0,12607.0,1.0,18.0,1332404000.0,5965840000.0,27.0,49.0,39.2,309784027.614783,436955521.77701455,370769.01772509335,520159.3363290985
2018-12-16 14:00:00,8.0,12654.0,4.0,18.0,1332104000.0,5966140000.0,28.0,48.0,38.9,466465037.06222874,581262534.6020058,552349.8460288806,688329.7168960165
2018-12-16 14:15:00,5.0,12606.0,1.0,18.0,1332180000.0,5966064000.0,27.0,47.0,38.2,476685243.5540288,591185721.397513,567872.870155689,702630.5067594156
2018-12-16 14:30:00,6.0,12662.0,5.0,18.0,1332144000.0,5966100000.0,28.0,49.0,39.6,484054433.6666061,597696024.8952968,572072.1634203866,706563.8180765143
2018-12-16 14:45:00,0.0,12648.0,3.0,17.0,1332052000.0,5966192000.0,29.0,49.0,39.6,497053191.741214,610925855.4234867,583406.9503626658,716945.3223863072
2018-12-16 15:00:00,2.0,12654.0,1.0,17.0,1332892000.0,5965352000.0,29.0,47.0,38.6,508059845.57533044,621514949.5976893,599109.9110657244,732895.580557848
2018-12-16 15:15:00,0.0,12570.0,5.0,16.0,1336976000.0,5961268000.0,28.0,49.0,39.4,486020971.63381124,599736352.9136236,577172.7651514853,712803.2604561567
2018-12-16 15:30:00,3.0,12435.0,3.0,18.0,1332928000.0,5965316000.0,29.0,49.0,39.8,495114142.78464586,609150634.0038549,584347.4769244475,719187.4509997893
2018-12-16 15:45:00,1.0,12315.0,2.0,15.0,1331580000.0,5966664000.0,27.0,47.0,38.8,337162021.4405166,470278749.1069748,400660.0916187575,550105.7691914635
2018-12-16 16:00:00,3.0,12317.0,0.0,16.0,1331904000.0,5966340000.0,29.0,49.0,39.6,346311216.91211593,469422834.30726063,407431.33789387025,551545.2222822428
2018-12-16 16:15:00,1.0,12501.0,5.0,15.0,1331976000.0,5966268000.0,28.0,49.0,39.8,346133254.90753174,464838721.33791333,405197.8106210534,550318.067927388
2018-12-16 16:30:00,2.0,12512.0,1.0,15.0,1331976000.0,5966268000.0,27.0,48.0,38.8,513150035.9165568,625226800.3513168,598882.4033630145,730754.3137170945
2018-12-16 16:45:00,8.0,12518.0,2.0,15.0,1331936000.0,5966308000.0,28.0,48.0,38.6,497407536.2030727,608827118.7856613,583474.6286326218,715549.2661958443
2018-12-16 17:00:00,2.0,12510.0,1.0,16.0,1331980000.0,5966264000.0,30.0,49.0,40.0,493169342.61790895,605286903.2001007,579311.7787654862,712184.526021033
2018-12-16 17:15:00,9.0,12508.0,1.0,15.0,1331132000.0,5967112000.0,30.0,49.0,40.1,486103298.50609124,598448613.9410285,572762.1458099037,706103.0928923298
2018-12-16 17:30:00,1.0,12512.0,3.0,17.0,1331212000.0,5967032000.0,28.0,48.0,38.6,334367465.9980182,462675482.3321468,398336.80053730594,546081.0912950519
2018-12-16 17:45:00,1.0,12573.0,3.0,17.0,1331204000.0,5967040000.0,28.0,48.0,39.3,317482960.4556515,451062489.8704364,380965.11532178696,531506.6447429075
2018-12-16 18:00:00,9.0,12615.0,3.0,17.0,1331156000.0,5967088000.0,29.0,49.0,39.7,322358751.1653879,457915527.6895391,387718.7943592834,538685.9693380273
2018-12-16 18:15:00,2.0,12560.0,2.0,16.0,1330096000.0,5968148000.0,28.0,48.0,38.8,487127065.00863856,598427941.4132278,577848.008128831,709512.9930738753
2018-12-16 18:30:00,4.0,12565.0,1.0,15.0,1330108000.0,5968136000.0,27.0,47.0,38.0,507330452.40035594,618704020.8920072,601248.1605590999,733640.3829782844
2018-12-16 18:45:00,3.0,12538.0,1.0,17.0,1330156000.0,5968088000.0,28.0,48.0,38.9,514364769.25013465,625083875.0000135,610788.8176398028,742418.7778468371
2018-12-16 19:00:00,1.0,12547.0,1.0,16.0,1330268000.0,5967976000.0,29.0,49.0,39.5,527535492.50785595,638467688.4967486,624938.3610099851,756250.1316695197
2018-12-16 19:15:00,9.0,12615.0,1.0,17.0,1330496000.0,5967748000.0,28.0,48.0,39.3,538598505.9427481,649619642.0888045,636567.9574053991,765972.1912544736
2018-12-16 19:30:00,3.0,12594.0,3.0,17.0,1330376000.0,5967868000.0,26.0,47.0,38.1,376136241.0811423,501468301.5254835,449054.4805482186,591988.6063244827
2018-12-16 19:45:00,2.0,12565.0,3.0,16.0,1330356000.0,5967888000.0,26.0,47.0,38.0,372785184.13068867,497433528.62843215,444380.03268977243,588101.6112990367
2018-12-16 20:00:00,1.0,12523.0,5.0,17.0,1329700000.0,5968544000.0,27.0,47.0,37.9,543095135.7270051,652895264.400425,641888.3411847259,771267.0071755068
2018-12-16 20:15:00,2.0,12470.0,0.0,15.0,1329632000.0,5968612000.0,27.0,46.0,38.1,535658971.27175534,645096009.2008858,635132.5440168297,762718.1790638175
2018-12-16 20:30:00,0.0,12412.0,4.0,15.0,1329628000.0,5968616000.0,28.0,47.0,38.2,535985617.11796314,644782841.6683676,632123.475039205,761987.2758355384
2018-12-16 20:45:00,2.0,12383.0,2.0,15.0,1329772000.0,5968472000.0,27.0,46.0,37.8,539261551.1341004,648896729.4981272,635705.85967259,766389.4050975785
2018-12-16 21:00:00,1.0,12312.0,3.0,15.0,1329836000.0,5968408000.0,28.0,47.0,38.2,516673403.60607195,627026402.83767,608286.9434517025,739857.7800847278
2018-12-16 21:15:00,2.0,12242.0,2.0,15.0,1329684000.0,5968560000.0,28.0,46.0,38.1,507079571.87934697,616362383.4530084,599576.5087999551,730844.6339760685
2018-12-16 21:30:00,2.0,12192.0,4.0,15.0,1329648000.0,5968596000.0,27.0,47.0,38.2,509284325.88544554,618830891.7810011,602581.6625473693,734097.0031944741
2018-12-16 21:45:00,0.0,12145.0,2.0,15.0,1329684000.0,5968560000.0,26.0,47.0,37.7,358106362.11271423,475208863.03691405,423798.6341396629,563069.766499258
2018-12-16 22:00:00,7.0,12063.0,2.0,15.0,1329928000.0,5968316000.0,26.0,47.0,37.9,374975084.3568055,497895020.4217088,444490.8123437272,588325.0070555719
2018-12-16 22:15:00,4.0,12010.0,1.0,15.0,1329996000.0,5968248000.0,27.0,46.0,37.9,556072762.1774982,664979255.5902253,652659.8345480621,782046.4219575655
2018-12-16 22:30:00,0.0,11886.0,5.0,15.0,1329896000.0,5968348000.0,27.0,46.0,38.0,574535645.266347,682987075.259314,669562.7206835883,797677.0746451255
2018-12-16 22:45:00,1.0,11750.0,2.0,15.0,1329192000.0,5969052000.0,26.0,46.0,37.8,549585233.3524678,656725121.6482624,643552.1612727139,771639.1847157785
2018-12-16 23:00:00,4.0,11625.0,2.0,15.0,1329248000.0,5968996000.0,27.0,46.0,38.0,544333022.6956953,651843443.8514426,639268.606026897,767786.8285445354
2018-12-16 23:15:00,0.0,11514.0,0.0,15.0,1329248000.0,5968996000.0,27.0,47.0,38.0,511472221.169429,620673140.5136578,601809.8183755532,732435.2276861484
2018-12-16 23:30:00,1.0,11227.0,2.0,15.0,1329228000.0,5969016000.0,25.0,47.0,37.5,494289778.3310662,603544443.7729813,580371.9357541556,710980.5080471236
2018-12-16 23:45:00,4.0,11089.0,2.0,13.0,1329156000.0,5969088000.0,28.0,46.0,37.7,314976570.3000061,424779289.9061022,367629.1203646219,504884.56832710496
2018-12-17 00:00:00,3.0,10935.0,1.0,14.0,1328976000.0,5969268000.0,27.0,46.0,37.5,297902424.77834237,402906845.199885,346691.16885613673,480541.5323821577
2018-12-17 00:15:00,2.0,10914.0,2.0,13.0,1329804000.0,5968440000.0,27.0,46.0,37.6,279033518.1121376,392710846.1149763,327008.9373397372,466389.9711930993
2018-12-17 00:30:00,0.0,10848.0,5.0,15.0,1330724000.0,5967520000.0,26.0,46.0,37.3,369573232.44396764,485705375.3933205,434879.5180856248,572433.8157480006
2018-12-17 00:45:00,1.0,10798.0,1.0,12.0,1331124000.0,5967120000.0,25.0,46.0,37.3,337131735.1759347,454945277.61948425,396116.9011612113,534810.2631528308
2018-12-17 01:00:00,3.0,10720.0,3.0,13.0,1331088000.0,5967156000.0,25.0,46.0,37.1,300355496.87735945,418541265.33279663,355146.0224365496,495445.38898290624
2018-12-17 01:15:00,2.0,10679.0,2.0,12.0,1335396000.0,5962848000.0,26.0,46.0,37.2,271638842.30766517,389926042.458772,321639.93386872666,462285.9999725433
2018-12-17 01:30:00,0.0,10642.0,2.0,13.0,1332088000.0,5966156000.0,26.0,46.0,37.3,240412716.17458418,359040657.5709506,288041.70463529264,430815.45634828054
2018-12-17 01:45:00,1.0,10611.0,2.0,12.0,1332620000.0,5965624000.0,26.0,45.0,37.1,152997426.75555193,266610512.87600392,198626.4435210582,357058.9455173761
2018-12-17 02:00:00,0.0,10587.0,1.0,13.0,1332880000.0,5965364000.0,27.0,46.0,37.5,134776154.7517705,251132610.77164292,188436.20197678352,358204.4659688681
2018-12-17 02:15:00,0.0,10570.0,1.0,13.0,1332992000.0,5965252000.0,27.0,46.0,37.5,123770678.15497878,236734326.8836474,146969.2424754656,292429.2301593161
2018-12-17 02:30:00,0.0,10554.0,1.0,12.0,1333236000.0,5965008000.0,27.0,45.0,37.4,160298315.45651758,279646601.4138144,195460.3117597332,341144.539965514
2018-12-17 02:45:00,2.0,10514.0,1.0,12.0,1333328000.0,5964916000.0,25.0,46.0,37.0,143108077.7628567,263000269.73614872,176409.98929303707,323572.64057881024
2018-12-17 03:00:00,2.0,10503.0,1.0,12.0,1333308000.0,5964936000.0,26.0,45.0,37.1,126581279.11334291,239071975.28661218,157645.47282846828,297047.84009968804
2018-12-17 03:15:00,2.0,10491.0,4.0,12.0,1333344000.0,5964900000.0,26.0,45.0,37.0,115030050.5390976,219028794.08367452,145102.031735796,275362.3821357206
2018-12-17 03:30:00,5.0,10466.0,0.0,12.0,1333340000.0,5964904000.0,27.0,45.0,37.1,103130001.68864183,196575587.32234076,130666.25434130002,247803.35153741005
2018-12-17 03:45:00,2.0,10470.0,1.0,12.0,1333308000.0,5964936000.0,27.0,45.0,37.2,68171165.45993575,147827554.04229552,83667.49412362675,190923.3861996247
2018-12-17 04:00:00,2.0,10453.0,1.0,13.0,1333352000.0,5964892000.0,25.0,46.0,36.7,63543529.51464502,138252726.03906626,79474.3924514635,181032.53821095478
2018-12-17 04:15:00,5.0,10445.0,3.0,13.0,1333376000.0,5964868000.0,26.0,45.0,36.9,83512175.22940753,158537825.2468844,109481.10177537357,206666.40168022475
2018-12-17 04:30:00,3.0,10440.0,1.0,12.0,1333264000.0,5964916000.0,26.0,45.0,37.0,79047589.26669174,148725995.48361185,105013.79849039027,196783.42875273887
2018-12-17 04:45:00,0.0,10440.0,1.0,12.0,1333340000.0,5964840000.0,26.0,45.0,36.6,77758050.12988836,147356038.2739379,104157.01009210879,196214.89892712334
2018-12-17 05:00:00,1.0,10446.0,2.0,12.0,1333880000.0,5964300000.0,26.0,45.0,36.8,74258322.02138224,140722115.47177908,101067.87422227119,189971.39513168874
2018-12-17 05:15:00,1.0,10449.0,0.0,12.0,1333824000.0,5964356000.0,27.0,45.0,37.1,77645851.7133358,147641559.3817804,103124.76821770771,194841.1310099959
2018-12-17 05:30:00,3.0,10442.0,1.0,12.0,1333824000.0,5964356000.0,27.0,45.0,37.0,53870718.126019865,124757216.2354151,71284.60232367559,162471.49581631421
2018-12-17 05:45:00,3.0,10430.0,1.0,13.0,1333920000.0,5964260000.0,26.0,45.0,36.7,55066090.99084843,124280671.81558125,71887.24434182406,163786.71824345118
2018-12-17 06:00:00,3.0,10430.0,1.0,14.0,1333632000.0,5964548000.0,27.0,45.0,37.1,86391095.8138646,164743369.20965746,112383.03847824794,213108.27372815265
2018-12-17 06:15:00,0.0,10462.0,1.0,13.0,1333616000.0,5964564000.0,25.0,45.0,36.4,94949106.69128442,180464490.73823178,123121.06032147275,233095.90000682208
2018-12-17 06:30:00,3.0,10482.0,2.0,13.0,1333328000.0,5964852000.0,25.0,45.0,36.6,97648186.56311396,185111790.5375851,126410.36016700891,239011.77200019726
2018-12-17 06:45:00,0.0,10513.0,2.0,13.0,1332832000.0,5965348000.0,26.0,45.0,36.9,104048739.12567629,197199284.3939055,132689.1433097749,250937.62219970545
2018-12-17 07:00:00,1.0,10561.0,2.0,13.0,1332544000.0,5965636000.0,26.0,45.0,36.7,122571314.88827084,231550407.8674993,153521.50417116188,289168.8269234549
2018-12-17 07:15:00,2.0,10611.0,1.0,13.0,1332508000.0,5965672000.0,25.0,45.0,36.4,144274374.16172278,263514195.25646752,178263.36622624882,325402.9673575006
2018-12-17 07:30:00,2.0,10675.0,2.0,13.0,1332024000.0,5966156000.0,26.0,45.0,36.7,110437484.4443652,228601746.47968078,133974.4772748418,282097.3764334079
2018-12-17 07:45:00,6.0,10640.0,2.0,15.0,1332036000.0,5966144000.0,26.0,45.0,36.6,119513806.09163892,245790696.86668372,147400.84939381568,298952.21196173184
2018-12-17 08:00:00,1.0,10905.0,1.0,15.0,1331520000.0,5966660000.0,27.0,45.0,36.9,194928299.03156704,314035406.84146,238043.7318619111,383887.77098453837
2018-12-17 08:15:00,5.0,11144.0,1.0,15.0,1331292000.0,5966888000.0,26.0,46.0,36.8,221910779.60085168,340431627.6407403,268111.81921480125,412010.6398426986
2018-12-17 08:30:00,1.0,11335.0,3.0,15.0,1331008000.0,5967172000.0,27.0,45.0,37.2,243880152.64343503,361827829.47236437,294272.6659858514,437211.35485065274
2018-12-17 08:45:00,13.0,11425.0,8.0,15.0,1330768000.0,5967412000.0,26.0,45.0,36.8,258429109.35591394,376449407.99044305,309207.47450885427,450831.83799203584
2018-12-17 09:00:00,0.0,11645.0,1.0,18.0,1330540000.0,5967640000.0,26.0,45.0,37.0,272226191.4150205,389689839.0522817,324217.50198844436,464458.72596486576
2018-12-17 09:15:00,8.0,11949.0,3.0,17.0,1330512000.0,5967668000.0,26.0,45.0,37.1,283890666.76143914,401650688.6466197,341471.2886589844,483880.2624073308
2018-12-17 09:30:00,4.0,12365.0,0.0,19.0,1329996000.0,5968184000.0,26.0,46.0,37.3,315899258.48575795,433762433.1032266,381325.58153455984,523906.4783398064
2018-12-17 09:45:00,1.0,12817.0,3.0,18.0,1330312000.0,5967868000.0,26.0,45.0,37.3,232371195.7467154,363697853.48592573,282157.114941818,434130.85446764855
2018-12-17 10:00:00,0.0,13329.0,6.0,19.0,1330340000.0,5967840000.0,27.0,46.0,37.4,261400453.3922,390554229.4310027,317705.79979009985,468675.2233409302
2018-12-17 10:15:00,0.0,13816.0,0.0,20.0,1330100000.0,5968080000.0,27.0,46.0,37.5,289711425.03833365,429161093.0223556,355485.70951444306,513677.3529629199
2018-12-17 10:30:00,2.0,14300.0,4.0,19.0,1330336000.0,5967844000.0,26.0,46.0,37.1,489964727.03320235,605376287.587736,586156.4707486295,723158.9644242291
2018-12-17 10:45:00,0.0,14672.0,2.0,21.0,1330764000.0,5967416000.0,27.0,46.0,37.8,546361796.6110338,660133749.8079606,651929.749992671,786720.2228802057
2018-12-17 11:00:00,7.0,14792.0,4.0,21.0,1330760000.0,5967420000.0,26.0,46.0,37.9,552281847.9418981,665688514.8411107,662784.6956316561,798027.8915539739
2018-12-17 11:15:00,1.0,15049.0,8.0,21.0,1330840000.0,5967340000.0,27.0,47.0,37.7,570835948.0003008,683472646.8270124,688872.7620646635,823847.1312525505
2018-12-17 11:30:00,2.0,14881.0,2.0,21.0,1332404000.0,5965776000.0,26.0,46.0,37.5,357506498.47967255,495452625.1421554,449012.24482862296,609246.6147937247
2018-12-17 11:45:00,5.0,15174.0,2.0,25.0,1335992000.0,5962188000.0,26.0,46.0,37.8,364812162.8554382,498896539.8877296,456563.6172621711,612818.2117784801
2018-12-17 12:00:00,4.0,15292.0,4.0,21.0,1331904000.0,5966276000.0,28.0,47.0,38.2,391909956.1379938,527019243.2387244,487759.86340288917,644095.6832205555
2018-12-17 12:15:00,4.0,15205.0,7.0,21.0,1332380000.0,5965800000.0,27.0,47.0,38.1,580997440.0449748,693773077.3574383,708645.624287098,844902.4222496673
2018-12-17 12:30:00,3.0,15238.0,10.0,22.0,1331816000.0,5966364000.0,28.0,47.0,38.0,586141062.458874,699030652.3277873,714119.129097249,850148.7936690818
2018-12-17 12:45:00,1.0,15234.0,3.0,21.0,1332428000.0,5965752000.0,27.0,47.0,38.0,600108608.0923388,712899050.0617945,727642.1699459747,862612.5113571109
2018-12-17 13:00:00,5.0,15247.0,2.0,21.0,1332712000.0,5965468000.0,26.0,47.0,38.0,609422732.0211414,722466427.872953,738871.3401404065,874165.9786974504
2018-12-17 13:15:00,1.0,15286.0,2.0,21.0,1334528000.0,5963652000.0,27.0,47.0,37.9,615234270.1312152,728077701.3354967,746028.8247066789,881954.3856645481
2018-12-17 13:30:00,2.0,15333.0,4.0,21.0,1338176000.0,5960004000.0,28.0,47.0,38.3,404945422.00192887,541217516.9897312,499531.8758643282,659182.3846418497
2018-12-17 13:45:00,3.0,15338.0,2.0,21.0,1332328000.0,5965852000.0,27.0,49.0,39.1,411394644.3395326,541737717.2023023,504652.76821230864,657438.5488396779
2018-12-17 14:00:00,3.0,15394.0,7.0,21.0,1332268000.0,5965912000.0,28.0,49.0,39.6,404009597.19641006,526796616.3507501,492192.8307679111,639855.0463221408
2018-12-17 14:15:00,3.0,15402.0,2.0,20.0,1332540000.0,5965640000.0,27.0,48.0,38.7,605908777.5299736,719508886.4305711,729963.9199472305,865284.8693081595
2018-12-17 14:30:00,3.0,15360.0,3.0,20.0,1331760000.0,5966420000.0,28.0,48.0,38.7,620841933.8273637,733699075.208433,747399.0508632328,881393.4139737587
2018-12-17 14:45:00,1.0,15338.0,3.0,19.0,1331856000.0,5966324000.0,27.0,49.0,39.7,636073383.5138948,749090580.4592171,765692.5188202934,899717.6870501323
2018-12-17 15:00:00,4.0,15331.0,4.0,19.0,1331872000.0,5966308000.0,29.0,49.0,40.0,646012977.5032694,758109713.0307581,778263.5884200272,909013.7106911185
2018-12-17 15:15:00,1.0,15367.0,6.0,18.0,1336108000.0,5962072000.0,26.0,47.0,38.6,663162889.2531598,770017155.0525646,857902.7790813182,923758.2180337061
2018-12-17 15:30:00,2.0,15362.0,7.0,18.0,1331860000.0,5966320000.0,29.0,49.0,39.7,662707423.4262576,768454772.2250556,857854.4111792245,923294.0547266708
2018-12-17 15:45:00,4.0,15334.0,4.0,21.0,1337652000.0,5960520000.0,29.0,48.0,39.8,657556508.9309031,764120828.4094794,848827.7575271206,914154.1525654299
2018-12-17 16:00:00,4.0,15339.0,9.0,21.0,1337564000.0,5960552000.0,28.0,48.0,39.1,461000866.73465014,581473481.0130526,615041.7305222881,693342.1020493216
2018-12-17 16:15:00,3.0,15277.0,4.0,21.0,1337676000.0,5960436000.0,28.0,49.0,39.4,456333949.5220316,582453891.7331973,611075.2566951793,695748.4411559096
2018-12-17 16:30:00,5.0,15186.0,0.0,22.0,1344396000.0,5953584000.0,30.0,49.0,40.0,664129058.366155,770511824.6514759,855406.2231452006,920337.7996714512
2018-12-17 16:45:00,0.0,14935.0,4.0,20.0,1339012000.0,5958944000.0,28.0,49.0,39.2,623095804.731631,729579405.3034431,806239.4580934318,874961.4616897474
2018-12-17 17:00:00,4.0,14835.0,0.0,20.0,1332372000.0,5965584000.0,27.0,48.0,38.7,620266382.6439831,726146975.8366973,808067.4616445646,867677.2454470666
2018-12-17 17:15:00,3.0,14729.0,4.0,18.0,1331168000.0,5966788000.0,29.0,49.0,39.5,601942023.0729986,708274250.7894849,782778.1006938958,843784.5003843135
2018-12-17 17:30:00,2.0,14496.0,7.0,18.0,1330932000.0,5967024000.0,27.0,48.0,39.4,590057132.6886404,697218744.5822247,766670.7584444168,827490.8607742207
2018-12-17 17:45:00,2.0,14464.0,6.0,18.0,1330480000.0,5967476000.0,28.0,48.0,38.5,568271343.9479803,675554036.7676425,745468.962928558,804905.2578225696
2018-12-17 18:00:00,10.0,14321.0,5.0,19.0,1330496000.0,5967460000.0,29.0,48.0,39.6,567742854.4112384,675507996.5404273,735315.4728360845,802582.9862376972
2018-12-17 18:15:00,6.0,14162.0,3.0,18.0,1333600000.0,5964356000.0,29.0,49.0,39.9,553651633.4406737,661067908.8451349,717165.7079300659,787259.8105539551
2018-12-17 18:30:00,5.0,14057.0,3.0,18.0,1330260000.0,5967696000.0,29.0,48.0,39.3,559295903.4350339,671261153.3957148,663327.0681314179,796398.7875498157
2018-12-17 18:45:00,7.0,13949.0,2.0,18.0,1330172000.0,5967784000.0,27.0,48.0,39.2,561059171.4045452,672518580.1577249,666383.7506629132,799497.9277680187
2018-12-17 19:00:00,1.0,13858.0,1.0,18.0,1331156000.0,5966800000.0,29.0,48.0,39.0,576303200.7382065,688191938.5554186,680778.435144179,813245.1122545141
2018-12-17 19:15:00,1.0,13695.0,2.0,18.0,1331304000.0,5966648000.0,26.0,47.0,38.0,576284639.8332018,687678599.4815351,683954.952127106,816588.3112715696
2018-12-17 19:30:00,6.0,13620.0,3.0,18.0,1331452000.0,5966500000.0,27.0,49.0,39.0,405225860.3098933,518243132.6369589,475942.40106462676,615707.6029984145
2018-12-17 19:45:00,2.0,13420.0,1.0,18.0,1331552000.0,5966400000.0,29.0,49.0,39.7,397801529.49633855,517623528.9041528,470372.28981162177,613140.6723357124
2018-12-17 20:00:00,1.0,13283.0,3.0,18.0,1331568000.0,5966384000.0,27.0,48.0,38.6,581687300.1877507,692858134.3116314,689143.0298442635,821297.711078519
2018-12-17 20:15:00,1.0,13085.0,4.0,18.0,1331580000.0,5966372000.0,29.0,47.0,38.3,578846484.5592766,690379324.8809263,682888.551831383,814976.3082456039
2018-12-17 20:30:00,0.0,12935.0,0.0,18.0,1331636000.0,5966316000.0,26.0,46.0,37.9,571189094.2267127,682634984.8572954,671907.1298892912,803541.2419934648
